product_id,product_name,category,sub_category,brand,vendor_id,cost_price,selling_price,profit
PROD01756,Premium Ikea Men Clothing,Fashion,Men Clothing,Ikea,VEND0055,46518.91,76622.39,30103.48
PROD00406,Advanced Boat Fiction,Books,Fiction,Boat,VEND0090,46499.63,71809.09,25309.46
PROD01161,Eco Titan Skin Care,Beauty,Skin Care,Titan,VEND0201,29282.05,35747.62,6465.57
PROD00310,Pro Adidas Biography,Books,Biography,Adidas,VEND0125,5505.87,8504.01,2998.14
PROD00227,Essential Milton Men Clothing,Fashion,Men Clothing,Milton,VEND0270,38555.19,61729.63,23174.44
PROD01006,Advanced Nivea Women Clothing,Fashion,Women Clothing,Nivea,VEND0155,22449.03,37832.89,15383.86
PROD01552,Mini Nike Education,Books,Education,Nike,VEND0147,48585.45,67677.36,19091.91
PROD00846,Eco Borosil Kitchen,Home,Kitchen,Borosil,VEND0004,22714.24,31007.78,8293.54
PROD00149,Classic Nivea Footwear,Fashion,Footwear,Nivea,VEND0290,21562.81,26878.44,5315.63
PROD00638,Portable Bajaj Laptop,Electronics,Laptop,Bajaj,VEND0223,41446.0,67440.2,25994.2
PROD00728,Wireless Maybelline Cycling,Sports,Cycling,Maybelline,VEND0102,1040.77,1220.56,179.79
PROD00833,Essential Syska Fitness,Sports,Fitness,Syska,VEND0022,5510.35,7571.99,2061.64
PROD01199,Pro Lg Mobile,Electronics,Mobile,Lg,VEND0229,21273.09,25060.51,3787.42
PROD00576,Premium Lg Fitness,Sports,Fitness,Lg,VEND0025,33115.4,49412.83,16297.43
PROD00711,Pro Cello Kitchen,Home,Kitchen,Cello,VEND0136,36868.76,45751.06,8882.3
PROD01279,Digital Fastrack Decor,Home,Decor,Fastrack,VEND0088,12045.49,19100.45,7054.96
PROD01376,Premium Samsung Skin Care,Beauty,Skin Care,Samsung,VEND0299,3099.77,4807.99,1708.22
PROD01179,Pro Loreal Decor,Home,Decor,Loreal,VEND0225,40967.08,48086.75,7119.67
PROD01507,Max Apple Fiction,Books,Fiction,Apple,VEND0053,41255.0,47925.49,6670.49
PROD01390,Smart Boat Kitchen,Home,Kitchen,Boat,VEND0055,37674.96,56355.98,18681.02
PROD00287,Advanced Cello Makeup,Beauty,Makeup,Cello,VEND0235,1207.66,2013.34,805.68
PROD01628,Pro Titan Cricket,Sports,Cricket,Titan,VEND0296,33428.35,47236.2,13807.85
PROD00753,Smart Fastrack Makeup,Beauty,Makeup,Fastrack,VEND0075,34861.89,39011.93,4150.04
PROD00599,Wireless Philips Headphones,Electronics,Headphones,Philips,VEND0121,27547.25,36560.23,9012.98
PROD00951,Pro Borosil Fiction,Books,Fiction,Borosil,VEND0067,45363.58,66730.88,21367.3
PROD01008,Portable Bajaj Furniture,Home,Furniture,Bajaj,VEND0152,48781.27,63355.57,14574.3
PROD01661,Luxury Allen Solly Fitness,Sports,Fitness,Allen solly,VEND0178,39776.88,57278.61,17501.73
PROD01611,Mini Canon Decor,Home,Decor,Canon,VEND0075,3678.38,5496.14,1817.76
PROD01055,Classic Mi Tablet,Electronics,Tablet,Mi,VEND0063,16964.65,24717.1,7752.45
PROD01290,Classic Sony Women Clothing,Fashion,Women Clothing,Sony,VEND0231,23289.39,34297.71,11008.32
PROD01303,Luxury Us Polo Women Clothing,Fashion,Women Clothing,Us polo,VEND0276,21314.68,33071.34,11756.66
PROD01222,Classic Puma Tablet,Electronics,Tablet,Puma,VEND0062,20670.5,26758.6,6088.1
PROD00610,Essential Borosil Cricket,Sports,Cricket,Borosil,VEND0091,46222.33,72506.61,26284.28
PROD01059,Wireless Adidas Hair Care,Beauty,Hair Care,Adidas,VEND0035,1534.69,2367.53,832.84
PROD00813,Premium Fastrack Storage,Home,Storage,Fastrack,VEND0127,28056.34,42855.54,14799.2
PROD01443,Max Wildcraft Education,Books,Education,Wildcraft,VEND0209,31799.98,36638.84,4838.86
PROD00494,Classic Maybelline Cricket,Sports,Cricket,Maybelline,VEND0139,45638.22,63959.04,18320.82
PROD00278,Luxury Apple Fitness,Sports,Fitness,Apple,VEND0296,4107.08,6855.24,2748.16
PROD01876,Pro Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0130,36561.2,50605.94,14044.74
PROD00359,Mini Cello Outdoor,Sports,Outdoor,Cello,VEND0132,27554.59,45908.12,18353.53
PROD01570,Elite Us Polo Men Clothing,Fashion,Men Clothing,Us polo,VEND0065,13176.99,20205.22,7028.23
PROD00552,Mini Wildcraft Cycling,Sports,Cycling,Wildcraft,VEND0142,34236.44,47555.89,13319.45
PROD00916,Luxury Hp Bags,Fashion,Bags,Hp,VEND0143,6384.73,7317.65,932.92
PROD00209,Smart Loreal Makeup,Beauty,Makeup,Loreal,VEND0262,11117.52,17426.39,6308.87
PROD01407,Eco Lenovo Children,Books,Children,Lenovo,VEND0028,6588.49,10221.12,3632.63
PROD01584,Portable Nivea Laptop,Electronics,Laptop,Nivea,VEND0163,42046.44,59343.42,17296.98
PROD00059,Max Mi Hair Care,Beauty,Hair Care,Mi,VEND0117,40838.5,56201.21,15362.71
PROD01608,Essential Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0033,10026.05,13151.66,3125.61
PROD01889,Ultra Reebok Headphones,Electronics,Headphones,Reebok,VEND0256,45733.57,68021.66,22288.09
PROD01601,Mini Milton Headphones,Electronics,Headphones,Milton,VEND0059,38060.0,46805.58,8745.58
PROD00364,Eco Lg Makeup,Beauty,Makeup,Lg,VEND0248,30910.87,46367.94,15457.07
PROD00506,Portable Lakme Children,Books,Children,Lakme,VEND0183,8751.42,14713.29,5961.87
PROD01981,Premium Borosil Decor,Home,Decor,Borosil,VEND0200,47077.63,68533.93,21456.3
PROD01139,Pro Mamaearth Fiction,Books,Fiction,Mamaearth,VEND0205,4672.92,5855.63,1182.71
PROD01627,Mini Adidas Women Clothing,Fashion,Women Clothing,Adidas,VEND0076,29193.49,34213.04,5019.55
PROD01234,Digital Milton Storage,Home,Storage,Milton,VEND0176,47872.99,61803.19,13930.2
PROD01646,Eco Lenovo Fiction,Books,Fiction,Lenovo,VEND0245,9294.69,15286.69,5992.0
PROD01890,Classic Oneplus Furniture,Home,Furniture,Oneplus,VEND0093,15131.8,17487.98,2356.18
PROD00944,Classic Mi Makeup,Beauty,Makeup,Mi,VEND0098,8872.08,9968.66,1096.58
PROD00119,Digital Casio Education,Books,Education,Casio,VEND0102,39402.01,58119.34,18717.33
PROD00782,Classic Lenovo Children,Books,Children,Lenovo,VEND0259,8382.13,10127.61,1745.48
PROD00514,Premium Boat Hair Care,Beauty,Hair Care,Boat,VEND0151,22591.81,35684.14,13092.33
PROD01891,Elite Ikea Hair Care,Beauty,Hair Care,Ikea,VEND0018,15589.05,23464.07,7875.02
PROD01034,Pro Boat Makeup,Beauty,Makeup,Boat,VEND0097,5165.77,6161.38,995.61
PROD00381,Smart Puma Lighting,Home,Lighting,Puma,VEND0047,36995.78,47724.81,10729.03
PROD01714,Classic Casio Cricket,Sports,Cricket,Casio,VEND0134,32678.94,36579.66,3900.72
PROD00085,Wireless Apple Smart Watch,Electronics,Smart Watch,Apple,VEND0237,4243.18,5758.71,1515.53
PROD01703,Digital Mi Hair Care,Beauty,Hair Care,Mi,VEND0147,9826.11,13704.1,3877.99
PROD00988,Eco Lg Cycling,Sports,Cycling,Lg,VEND0021,5592.78,7378.86,1786.08
PROD00330,Elite Nike Cricket,Sports,Cricket,Nike,VEND0047,34030.75,52072.18,18041.43
PROD00007,Digital Mamaearth Fitness,Sports,Fitness,Mamaearth,VEND0186,3986.07,5085.85,1099.78
PROD00760,Premium Nike Watches,Fashion,Watches,Nike,VEND0298,19820.62,24693.59,4872.97
PROD00773,Wireless Sony Fiction,Books,Fiction,Sony,VEND0017,41767.91,49196.94,7429.03
PROD00933,Digital Prestige Children,Books,Children,Prestige,VEND0166,38479.49,58309.24,19829.75
PROD01844,Elite Reebok Laptop,Electronics,Laptop,Reebok,VEND0182,18896.61,25157.4,6260.79
PROD00452,Wireless Nivea Fitness,Sports,Fitness,Nivea,VEND0292,46699.52,55067.59,8368.07
PROD00491,Elite Ikea Outdoor,Sports,Outdoor,Ikea,VEND0032,24969.64,40692.2,15722.56
PROD01504,Portable Bajaj Mobile,Electronics,Mobile,Bajaj,VEND0044,36819.77,47977.41,11157.64
PROD00288,Eco Maybelline Kitchen,Home,Kitchen,Maybelline,VEND0241,2480.47,3147.25,666.78
PROD01854,Ultra Nivea Mobile,Electronics,Mobile,Nivea,VEND0091,1490.41,2439.14,948.73
PROD00808,Premium Mamaearth Fiction,Books,Fiction,Mamaearth,VEND0131,29171.1,43701.72,14530.62
PROD01360,Smart Us Polo Fiction,Books,Fiction,Us polo,VEND0198,44255.73,75034.86,30779.13
PROD00963,Advanced Lenovo Headphones,Electronics,Headphones,Lenovo,VEND0260,30965.1,50090.34,19125.24
PROD01727,Smart Reebok Women Clothing,Fashion,Women Clothing,Reebok,VEND0040,23961.13,28116.61,4155.48
PROD00814,Premium Loreal Cycling,Sports,Cycling,Loreal,VEND0178,24522.15,37926.8,13404.65
PROD01484,Premium Prestige Storage,Home,Storage,Prestige,VEND0290,34850.48,41031.58,6181.1
PROD01104,Elite Hp Tablet,Electronics,Tablet,Hp,VEND0212,41168.73,68517.0,27348.27
PROD01675,Essential Us Polo Fitness,Sports,Fitness,Us polo,VEND0155,4467.03,5290.53,823.5
PROD00328,Eco Syska Cricket,Sports,Cricket,Syska,VEND0058,35203.12,40373.11,5169.99
PROD01478,Classic Canon Cycling,Sports,Cycling,Canon,VEND0045,32529.9,39882.31,7352.41
PROD01095,Essential Mamaearth Watches,Fashion,Watches,Mamaearth,VEND0217,40301.79,62321.7,22019.91
PROD00943,Mini Hp Skin Care,Beauty,Skin Care,Hp,VEND0042,18299.5,29498.89,11199.39
PROD00178,Ultra Lakme Storage,Home,Storage,Lakme,VEND0216,838.27,1055.57,217.3
PROD01341,Pro Titan Headphones,Electronics,Headphones,Titan,VEND0258,19149.45,28424.59,9275.14
PROD00087,Premium Us Polo Makeup,Beauty,Makeup,Us polo,VEND0277,12650.96,14537.77,1886.81
PROD01429,Classic Allen Solly Women Clothing,Fashion,Women Clothing,Allen solly,VEND0084,3764.26,4716.54,952.28
PROD01930,Eco Apple Children,Books,Children,Apple,VEND0242,16284.76,20355.37,4070.61
PROD00458,Classic Canon Bags,Fashion,Bags,Canon,VEND0060,2942.4,3388.84,446.44
PROD01857,Mini Boat Footwear,Fashion,Footwear,Boat,VEND0265,45290.95,65767.37,20476.42
PROD00055,Pro Sony Footwear,Fashion,Footwear,Sony,VEND0053,44951.29,55112.35,10161.06
PROD01525,Portable Philips Kitchen,Home,Kitchen,Philips,VEND0074,2840.49,3359.39,518.9
PROD00678,Ultra Puma Lighting,Home,Lighting,Puma,VEND0262,39741.07,63278.59,23537.52
PROD00222,Ultra Puma Footwear,Fashion,Footwear,Puma,VEND0180,16701.43,24211.12,7509.69
PROD00114,Max Syska Outdoor,Sports,Outdoor,Syska,VEND0220,19049.88,31339.01,12289.13
PROD01974,Essential Prestige Children,Books,Children,Prestige,VEND0156,11474.74,14431.93,2957.19
PROD01246,Essential Adidas Furniture,Home,Furniture,Adidas,VEND0292,37311.37,43895.28,6583.91
PROD01895,Classic Reebok Smart Watch,Electronics,Smart Watch,Reebok,VEND0133,21151.73,23958.71,2806.98
PROD00175,Luxury Oneplus Storage,Home,Storage,Oneplus,VEND0076,40662.0,50412.72,9750.72
PROD00590,Classic Mamaearth Makeup,Beauty,Makeup,Mamaearth,VEND0086,34510.63,47864.41,13353.78
PROD01583,Premium Canon Bags,Fashion,Bags,Canon,VEND0008,257.67,423.98,166.31
PROD00019,Mini Bajaj Fiction,Books,Fiction,Bajaj,VEND0058,37556.35,58631.44,21075.09
PROD00424,Luxury Titan Men Clothing,Fashion,Men Clothing,Titan,VEND0122,43271.26,50646.05,7374.79
PROD01362,Essential Nivea Cricket,Sports,Cricket,Nivea,VEND0218,34837.95,51927.49,17089.54
PROD00286,Advanced Mi Cycling,Sports,Cycling,Mi,VEND0240,38167.91,53395.35,15227.44
PROD01607,Mini Allen Solly Perfume,Beauty,Perfume,Allen solly,VEND0056,29836.67,37683.84,7847.17
PROD00429,Wireless Prestige Skin Care,Beauty,Skin Care,Prestige,VEND0068,43359.03,50995.98,7636.95
PROD01533,Portable Syska Men Clothing,Fashion,Men Clothing,Syska,VEND0109,18909.14,31590.44,12681.3
PROD00765,Premium Maybelline Children,Books,Children,Maybelline,VEND0249,36233.74,45307.31,9073.57
PROD00670,Essential Borosil Bags,Fashion,Bags,Borosil,VEND0072,44364.24,48976.28,4612.04
PROD00032,Classic Us Polo Lighting,Home,Lighting,Us polo,VEND0182,9560.98,11073.13,1512.15
PROD01861,Wireless Maybelline Footwear,Fashion,Footwear,Maybelline,VEND0045,5929.84,8181.7,2251.86
PROD00723,Wireless Prestige Camera,Electronics,Camera,Prestige,VEND0196,40214.17,57635.11,17420.94
PROD00215,Premium Dell Watches,Fashion,Watches,Dell,VEND0189,15554.87,21328.03,5773.16
PROD00830,Mini Titan Laptop,Electronics,Laptop,Titan,VEND0235,43363.09,60446.66,17083.57
PROD00327,Luxury Canon Education,Books,Education,Canon,VEND0042,34033.08,49602.83,15569.75
PROD01305,Classic Reebok Watches,Fashion,Watches,Reebok,VEND0033,49009.6,59915.35,10905.75
PROD00701,Eco Ikea Headphones,Electronics,Headphones,Ikea,VEND0179,36320.63,52137.11,15816.48
PROD01207,Essential Us Polo Storage,Home,Storage,Us polo,VEND0146,2480.12,4058.84,1578.72
PROD00342,Luxury Reebok Furniture,Home,Furniture,Reebok,VEND0029,21976.19,31290.93,9314.74
PROD00630,Classic Milton Fitness,Sports,Fitness,Milton,VEND0048,8010.56,11421.84,3411.28
PROD00148,Luxury Wildcraft Hair Care,Beauty,Hair Care,Wildcraft,VEND0029,45176.03,50940.25,5764.22
PROD00361,Digital Noise Children,Books,Children,Noise,VEND0031,45849.12,65347.93,19498.81
PROD00049,Max Lenovo Men Clothing,Fashion,Men Clothing,Lenovo,VEND0108,37133.71,44310.5,7176.79
PROD00469,Elite Sony Storage,Home,Storage,Sony,VEND0145,47706.27,54449.83,6743.56
PROD00156,Luxury Ikea Cricket,Sports,Cricket,Ikea,VEND0181,38798.26,48035.0,9236.74
PROD00788,Portable Lakme Kitchen,Home,Kitchen,Lakme,VEND0142,1133.98,1806.62,672.64
PROD01636,Smart Puma Fitness,Sports,Fitness,Puma,VEND0124,23074.66,26865.92,3791.26
PROD01786,Smart Titan Fiction,Books,Fiction,Titan,VEND0071,44449.54,62049.48,17599.94
PROD01423,Smart Casio Headphones,Electronics,Headphones,Casio,VEND0260,42579.93,47732.24,5152.31
PROD01405,Mini Reebok Headphones,Electronics,Headphones,Reebok,VEND0201,16903.64,25469.38,8565.74
PROD01654,Mini Samsung Bags,Fashion,Bags,Samsung,VEND0266,41396.09,53015.16,11619.07
PROD00501,Pro Noise Cycling,Sports,Cycling,Noise,VEND0113,24547.3,28331.37,3784.07
PROD01791,Ultra Philips Cricket,Sports,Cricket,Philips,VEND0249,33683.71,42413.57,8729.86
PROD00180,Digital Sony Hair Care,Beauty,Hair Care,Sony,VEND0267,36375.79,59847.31,23471.52
PROD01782,Advanced Puma Decor,Home,Decor,Puma,VEND0087,4844.0,6933.21,2089.21
PROD00915,Portable Lg Outdoor,Sports,Outdoor,Lg,VEND0014,32833.18,41864.01,9030.83
PROD01174,Luxury Loreal Makeup,Beauty,Makeup,Loreal,VEND0286,39255.05,61301.64,22046.59
PROD01643,Advanced Sony Mobile,Electronics,Mobile,Sony,VEND0052,28782.76,35784.46,7001.7
PROD00529,Classic Sony Kitchen,Home,Kitchen,Sony,VEND0104,21197.58,35886.82,14689.24
PROD00347,Ultra Us Polo Cycling,Sports,Cycling,Us polo,VEND0276,20442.55,26165.1,5722.55
PROD01408,Elite Fastrack Biography,Books,Biography,Fastrack,VEND0248,32748.97,47364.65,14615.68
PROD01991,Premium Milton Fitness,Sports,Fitness,Milton,VEND0259,18705.04,26924.57,8219.53
PROD00937,Smart Lenovo Storage,Home,Storage,Lenovo,VEND0018,45634.83,69786.62,24151.79
PROD01030,Essential Lg Biography,Electronics,Hair Care,Lg,VEND0040,14528.32,20597.78,6069.46
PROD00602,Smart Sony Perfume,Beauty,Perfume,Sony,VEND0156,27878.69,30669.4,2790.71
PROD01064,Ultra Mamaearth Makeup,Beauty,Makeup,Mamaearth,VEND0286,22155.68,24849.56,2693.88
PROD00244,Classic Samsung Bags,Fashion,Bags,Samsung,VEND0096,30759.74,38275.53,7515.79
PROD01453,Digital Oneplus Children,Books,Children,Oneplus,VEND0264,46156.67,76503.08,30346.41
PROD01990,Luxury Us Polo Camera,Electronics,Camera,Us polo,VEND0025,21395.18,33882.24,12487.06
PROD01499,Ultra Noise Cricket,Sports,Cricket,Noise,VEND0091,32395.84,36044.53,3648.69
PROD00313,Max Borosil Perfume,Beauty,Perfume,Borosil,VEND0165,32544.41,50559.26,18014.85
PROD00436,Elite Sony Men Clothing,Fashion,Men Clothing,Sony,VEND0009,5023.76,7888.98,2865.22
PROD01929,Smart Philips Furniture,Home,Furniture,Philips,VEND0293,6971.67,10261.96,3290.29
PROD00953,Elite Dell Outdoor,Electronics,Hair Care,Dell,VEND0113,40899.12,47598.34,6699.22
PROD00309,Max Borosil Makeup,Beauty,Makeup,Borosil,VEND0288,10738.64,17147.15,6408.51
PROD00431,Smart Prestige Hair Care,Beauty,Hair Care,Prestige,VEND0048,31409.25,41620.5,10211.25
PROD00567,Classic Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0003,20199.5,33918.93,13719.43
PROD01000,Luxury Fastrack Perfume,Beauty,Perfume,Fastrack,VEND0157,15238.91,17969.3,2730.39
PROD00182,Essential Cello Fiction,Books,Fiction,Cello,VEND0042,35634.45,48681.55,13047.1
PROD01622,Pro Nivea Skin Care,Beauty,Skin Care,Nivea,VEND0025,46888.3,54467.61,7579.31
PROD00622,Digital Mamaearth Fiction,Books,Fiction,Mamaearth,VEND0161,19408.35,32489.99,13081.64
PROD00835,Max Mi Fitness,Sports,Fitness,Mi,VEND0147,14594.41,19539.35,4944.94
PROD01348,Digital Mamaearth Education,Books,Education,Mamaearth,VEND0004,26097.52,31581.32,5483.8
PROD01795,Essential Borosil Decor,Home,Decor,Borosil,VEND0154,26546.53,44401.76,17855.23
PROD01442,Classic Fastrack Makeup,Beauty,Makeup,Fastrack,VEND0267,25136.35,31809.89,6673.54
PROD01869,Portable Mamaearth Headphones,Electronics,Headphones,Mamaearth,VEND0223,7827.43,11281.1,3453.67
PROD00941,Portable Bajaj Skin Care,Beauty,Skin Care,Bajaj,VEND0247,11331.05,15077.71,3746.66
PROD01223,Elite Canon Laptop,Electronics,Laptop,Canon,VEND0261,37619.08,54608.51,16989.43
PROD00297,Classic Apple Bags,Fashion,Bags,Apple,VEND0299,18449.47,27753.24,9303.77
PROD01262,Smart Fastrack Men Clothing,Fashion,Men Clothing,Fastrack,VEND0053,25884.78,37602.51,11717.73
PROD00462,Advanced Apple Fiction,Books,Fiction,Apple,VEND0033,16783.8,22785.6,6001.8
PROD01321,Elite Milton Mobile,Electronics,Mobile,Milton,VEND0085,38338.63,49671.83,11333.2
PROD01194,Smart Maybelline Watches,Fashion,Watches,Maybelline,VEND0230,6234.46,9687.95,3453.49
PROD00378,Elite Lakme Cricket,Sports,Cricket,Lakme,VEND0252,1529.8,1933.66,403.86
PROD00799,Classic Adidas Hair Care,Beauty,Hair Care,Adidas,VEND0293,24072.08,29340.62,5268.54
PROD00106,Pro Bajaj Men Clothing,Fashion,Men Clothing,Bajaj,VEND0111,47546.33,71989.81,24443.48
PROD00127,Smart Maybelline Smart Watch,Electronics,Smart Watch,Maybelline,VEND0083,20446.99,26430.49,5983.5
PROD00995,Ultra Ikea Hair Care,Beauty,Hair Care,Ikea,VEND0142,47914.91,54918.56,7003.65
PROD00856,Luxury Syska Cricket,Sports,Cricket,Syska,VEND0093,36472.78,51012.46,14539.68
PROD00356,Luxury Lenovo Perfume,Beauty,Perfume,Lenovo,VEND0164,40150.69,61569.0,21418.31
PROD01640,Classic Lg Men Clothing,Fashion,Men Clothing,Lg,VEND0100,32448.66,49945.01,17496.35
PROD00683,Premium Allen Solly Camera,Electronics,Camera,Allen solly,VEND0272,26126.11,34544.63,8418.52
PROD01380,Premium Maybelline Skin Care,Beauty,Skin Care,Maybelline,VEND0234,43660.22,69147.4,25487.18
PROD00890,Classic Canon Storage,Home,Storage,Canon,VEND0034,27420.05,46184.55,18764.5
PROD00210,Mini Syska Fiction,Books,Fiction,Syska,VEND0180,25522.11,41946.96,16424.85
PROD00987,Essential Hp Outdoor,Sports,Outdoor,Hp,VEND0029,31041.74,40398.24,9356.5
PROD00141,Wireless Mamaearth Children,Books,Children,Mamaearth,VEND0078,19334.63,28967.4,9632.77
PROD01458,Essential Reebok Lighting,Home,Lighting,Reebok,VEND0094,18746.76,24721.3,5974.54
PROD01358,Mini Samsung Furniture,Home,Furniture,Samsung,VEND0252,43089.67,66281.44,23191.77
PROD01122,Max Samsung Fitness,Sports,Fitness,Samsung,VEND0203,12720.16,18721.46,6001.3
PROD01816,Classic Ikea Perfume,Beauty,Perfume,Ikea,VEND0288,21505.25,26523.54,5018.29
PROD01113,Max Lg Education,Books,Education,Lg,VEND0077,20081.69,12049.014,-8032.68
PROD00866,Classic Prestige Laptop,Electronics,Laptop,Prestige,VEND0274,42044.92,54805.19,12760.27
PROD00910,Essential Prestige Storage,Home,Storage,Prestige,VEND0046,23273.57,26693.41,3419.84
PROD00712,Mini Mi Kitchen,Home,Kitchen,Mi,VEND0080,41755.28,66883.64,25128.36
PROD01285,Portable Cello Makeup,Beauty,Makeup,Cello,VEND0192,25968.67,31354.55,5385.88
PROD01103,Luxury Titan Kitchen,Home,Kitchen,Titan,VEND0209,31586.07,51412.03,19825.96
PROD01659,Mini Casio Outdoor,Sports,Outdoor,Casio,VEND0201,45520.85,59600.77,14079.92
PROD00011,Classic Bajaj Outdoor,Sports,Outdoor,Bajaj,VEND0139,36469.88,43692.43,7222.55
PROD01286,Digital Cello Cricket,Sports,Cricket,Cello,VEND0299,23714.22,34355.08,10640.86
PROD00283,Pro Nivea Hair Care,Beauty,Hair Care,Nivea,VEND0239,25773.26,29992.61,4219.35
PROD00811,Pro Ikea Mobile,Electronics,Mobile,Ikea,VEND0195,43377.15,64616.63,21239.48
PROD01108,Luxury Nike Fitness,Sports,Fitness,Nike,VEND0067,7933.23,11184.42,3251.19
PROD00292,Mini Nike Watches,Fashion,Watches,Nike,VEND0174,6476.74,7500.12,1023.38
PROD00755,Classic Nike Skin Care,Beauty,Skin Care,Nike,VEND0227,48731.2,74500.72,25769.52
PROD00627,Ultra Samsung Cycling,Sports,Cycling,Samsung,VEND0021,16561.61,25269.93,8708.32
PROD00964,Luxury Oneplus Lighting,Home,Lighting,Oneplus,VEND0077,13857.51,16853.94,2996.43
PROD00880,Digital Lg Cricket,Sports,Cricket,Lg,VEND0026,6547.2,9051.12,2503.92
PROD00130,Advanced Bajaj Fitness,Sports,Fitness,Bajaj,VEND0186,23125.72,26190.4,3064.68
PROD00844,Premium Nike Women Clothing,Fashion,Women Clothing,Nike,VEND0130,44932.17,75318.01,30385.84
PROD00324,Advanced Fastrack Fiction,Books,Fiction,Fastrack,VEND0160,15374.98,20652.44,5277.46
PROD01106,Premium Lakme Bags,Fashion,Bags,Lakme,VEND0095,22690.42,25331.82,2641.4
PROD01477,Portable Loreal Education,Books,Education,Loreal,VEND0271,18060.41,28644.19,10583.78
PROD01488,Max Milton Cricket,Sports,Cricket,Milton,VEND0113,35402.31,50095.82,14693.51
PROD01274,Smart Samsung Tablet,Electronics,Tablet,Samsung,VEND0073,3732.87,4173.39,440.52
PROD01808,Premium Us Polo Footwear,Fashion,Footwear,Us polo,VEND0019,10819.97,16662.76,5842.79
PROD00696,Digital Lg Makeup,Beauty,Makeup,Lg,VEND0254,47288.51,75289.8,28001.29
PROD00216,Elite Hp Men Clothing,Fashion,Men Clothing,Hp,VEND0298,30769.67,43208.02,12438.35
PROD01642,Smart Lenovo Cricket,Sports,Cricket,Lenovo,VEND0113,34073.97,50695.49,16621.52
PROD01945,Eco Ikea Storage,Home,Storage,Ikea,VEND0186,1345.73,2190.99,845.26
PROD00159,Classic Hp Education,Books,Education,Hp,VEND0090,45485.91,58951.17,13465.26
PROD01074,Smart Lakme Perfume,Beauty,Perfume,Lakme,VEND0106,28648.31,45407.46,16759.15
PROD01779,Essential Oneplus Camera,Electronics,Camera,Oneplus,VEND0161,21555.36,27309.64,5754.28
PROD00969,Pro Mi Bags,Fashion,Bags,Mi,VEND0057,37366.98,61245.36,23878.38
PROD00842,Ultra Loreal Laptop,Electronics,Laptop,Loreal,VEND0084,28296.3,42323.29,14026.99
PROD00635,Pro Cello Cricket,Sports,Cricket,Cello,VEND0165,2240.39,3671.93,1431.54
PROD00517,Essential Allen Solly Fiction,Books,Fiction,Allen solly,VEND0223,47124.99,56502.78,9377.79
PROD01449,Essential Titan Fiction,Books,Fiction,Titan,VEND0269,48234.14,72578.55,24344.41
PROD01544,Portable Fastrack Kitchen,Home,Kitchen,Fastrack,VEND0119,3983.71,5878.25,1894.54
PROD00598,Mini Dell Hair Care,Beauty,Hair Care,Dell,VEND0143,37583.93,48572.73,10988.8
PROD00196,Classic Apple Laptop,Electronics,Laptop,Apple,VEND0215,4633.3,6571.36,1938.06
PROD01667,Classic Prestige Furniture,Home,Furniture,Prestige,VEND0300,7175.08,11048.42,3873.34
PROD00888,Portable Adidas Footwear,Fashion,Footwear,Adidas,VEND0055,25422.09,34152.33,8730.24
PROD00411,Classic Syska Bags,Fashion,Bags,Syska,VEND0201,48297.52,62209.26,13911.74
PROD00097,Max Fastrack Cricket,Sports,Cricket,Fastrack,VEND0166,21806.95,33552.52,11745.57
PROD01781,Eco Ikea Kitchen,Home,Kitchen,Ikea,VEND0055,46963.28,58969.79,12006.51
PROD00967,Luxury Lg Mobile,Electronics,Mobile,Lg,VEND0015,46246.82,55752.05,9505.23
PROD00157,Digital Casio Kitchen,Home,Kitchen,Casio,VEND0071,33904.33,51960.32,18055.99
PROD00420,Elite Philips Tablet,Electronics,Tablet,Philips,VEND0290,26903.55,32309.16,5405.61
PROD01831,Elite Nivea Education,Books,Education,Nivea,VEND0108,25993.02,32510.6,6517.58
PROD00478,Classic Casio Decor,Electronics,Hair Care,Casio,VEND0168,42553.14,70452.05,27898.91
PROD01885,Portable Borosil Education,Books,Education,Borosil,VEND0125,33438.42,53461.62,20023.2
PROD00669,Classic Mamaearth Cycling,Sports,Cycling,Mamaearth,VEND0181,48635.07,60003.01,11367.94
PROD01054,Portable Reebok Lighting,Home,Lighting,Reebok,VEND0087,34767.1,58636.19,23869.09
PROD01902,Digital Us Polo Footwear,Fashion,Footwear,Us polo,VEND0019,925.07,1197.76,272.69
PROD00554,Luxury Syska Kitchen,Home,Kitchen,Syska,VEND0207,38285.45,62780.95,24495.5
PROD00179,Advanced Dell Fitness,Sports,Fitness,Dell,VEND0056,23838.49,37350.39,13511.9
PROD00391,Classic Mi Footwear,Fashion,Footwear,Mi,VEND0164,23976.54,28929.67,4953.13
PROD00579,Ultra Syska Fiction,Books,Fiction,Syska,VEND0215,13535.36,19807.38,6272.02
PROD01028,Premium Apple Watches,Fashion,Watches,Apple,VEND0075,42271.74,50629.22,8357.48
PROD01306,Elite Mi Cricket,Sports,Cricket,Mi,VEND0156,23765.14,30830.63,7065.49
PROD01668,Pro Philips Tablet,Electronics,Tablet,Philips,VEND0198,1655.23,2747.29,1092.06
PROD00917,Portable Prestige Women Clothing,Fashion,Women Clothing,Prestige,VEND0058,13797.09,17303.94,3506.85
